id,nome,endereco,latitude,longitude,telefone,horario,website,email,avaliacao,total_reviews,categoria,status_negocio,google_maps_url,osm_id,fontes
fb262a1fa5557bf3,Clínica Cian Otorrinolaringologia São José dos Campos - Vale Sul Shopping,"Av. Andrômeda, 227 - SUC 266 - Jardim Satélite, São José dos Campos - SP, 12230-002, Brasil",-23.2170839,-45.890752,+55 12 3924-1400,Mostrar horário de funcionamento da semana,clinicacian.com.br,,"4,3",43,Otorrinolaringologista,Fechado · Abre seg. às 08:00,https://www.google.com/maps/place/Cl%C3%ADnica+Cian+Otorrinolaringologia+S%C3%A3o+Jos%C3%A9+dos+Campos+-+Vale+Sul+Shopping/data=!4m7!3m6!1s0x94cc4ac18709a123:0x25cd135b08710825!8m2!3d-23.2170839!4d-45.890752!16s%2Fg%2F11b6hv1_9h!19sChIJI6EJh8FKzJQRJQhxCFsTzSU?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
6f5c70424db0e9ab,Clínica Cian Pronto Atendimento Otorrino,"Av. Dr. Ademar de Barros, 910 - Vila Adyana, São José dos Campos - SP, 12245-011, Brasil",-23.2002756,-45.8925008,+55 12 3924-1400,Mostrar horário de funcionamento da semana,clinicacian.com.br,,"4,1",41,Otorrinolaringologista,Fechado · Abre seg. às 08:00,https://www.google.com/maps/place/Cl%C3%ADnica+Cian+Pronto+Atendimento+Otorrino/data=!4m7!3m6!1s0x94cc4ac188955d91:0x1c033acecfb69c2d!8m2!3d-23.2002756!4d-45.8925008!16s%2Fg%2F12hrjzwcr!19sChIJkV2ViMFKzJQRLZy2z846Axw?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
1e8de506549b33d6,Clínica Citera,"R. Kingstown, 10 - Vila Rubi, São José dos Campos - SP, 12245-574, Brasil",-23.2029609,-45.8921966,+55 12 3909-3355,Mostrar horário de funcionamento da semana,clinicacitera.com.br,,"4,9",49,Clínica de implante capilar,Fechado · Abre seg. às 09:00,https://www.google.com/maps/place/Cl%C3%ADnica+Citera/data=!4m7!3m6!1s0x94cc4a6f758313c5:0x996421ff5cd68dd1!8m2!3d-23.2029609!4d-45.8921966!16s%2Fg%2F11bbt24jhk!19sChIJxRODdW9KzJQR0Y3WXP8hZJk?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
6e70cf6d50976e39,Clínica de Endoscopia e Colonoscopia - Hoftalmed II,"R. Euclídes Miragaia, 385 - Centro, São José dos Campos - SP, 12245-820, Brasil",-23.1919427,-45.8887824,+55 12 3600-3175,Mostrar horário de funcionamento da semana,sjc.sp.gov.br,,"3,2",32,Médico,Fechado · Abre seg. às 07:00,https://www.google.com/maps/place/Cl%C3%ADnica+de+Endoscopia+e+Colonoscopia+-+Hoftalmed+II/data=!4m7!3m6!1s0x94cc4b461fc5e44f:0x6f17f2aa239f35a8!8m2!3d-23.1919427!4d-45.8887824!16s%2Fg%2F11j4nj7g4v!19sChIJT-TFH0ZLzJQRqDWfI6ryF28?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
36b33d45af7298a3,Clínica de Olhos Doutor Raul Vianna,"R. Armando D'Oliveira Cobra, 50 - Andar 18, sala 1812 - Parque Res. Aquarius, São José dos Campos - SP, 12246-002, Brasil",-23.2119807,-45.9089439,+55 12 3202-7533,Mostrar horário de funcionamento da semana,telelistas.net,,"2,0",20,Clínica oftalmológica,Fechado · Abre seg. às 08:00,https://www.google.com/maps/place/Cl%C3%ADnica+de+Olhos+Doutor+Raul+Vianna/data=!4m7!3m6!1s0x94cc35230f4b8df1:0x66ec7ad2cf5a1fc7!8m2!3d-23.2119807!4d-45.9089439!16s%2Fg%2F11g_xvbrx0!19sChIJ8Y1LDyM1zJQRxx9az9J67GY?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
f67a3ba6e2a416ed,Clínica de Olhos Dr Raul de Camargo Vianna,"Rua Armando D'Oliveira Cobra, 50 - 18a, Sala 1812, São José dos Campos - SP, 12246-002, Brasil",-23.2120714,-45.9089185,+55 12 3202-7533,Mostrar horário de funcionamento da semana,clinicavianna.com.br,,"3,8",38,Clínica oftalmológica,Fechado · Abre seg. às 08:00,https://www.google.com/maps/place/Cl%C3%ADnica+de+Olhos+Dr+Raul+de+Camargo+Vianna/data=!4m7!3m6!1s0x94cc4a76b9d195d9:0x7ebf962e68e646e!8m2!3d-23.2120714!4d-45.9089185!16s%2Fg%2F1tjyvqkc!19sChIJ2ZXRuXZKzJQRbmSO5mL56wc?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
a2ef99b6d84960db,Clínica de Otorrinolaringologia,"Av. Barão do Rio Branco, 508 - Jardim Esplanada, São José dos Campos - SP, 12242-800, Brasil",-23.195941,-45.904668,+55 12 3923-3060,Mostrar horário de funcionamento da semana,,,"3,9",39,Otorrinolaringologista,Fechado · Abre seg. às 08:30,https://www.google.com/maps/place/Cl%C3%ADnica+de+Otorrinolaringologia/data=!4m7!3m6!1s0x94cc4a6fef0cdce5:0xf6b171d203da7d14!8m2!3d-23.195941!4d-45.904668!16s%2Fg%2F1tdx9tjm!19sChIJ5dwM729KzJQRFH3aA9JxsfY?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
22590f73f2b69821,Clínica de Psicologia UNIP São José dos Campos,"Rodovia Presidente Dutra, 5 – Pista Sul, km 157 - Limoeiro, São José dos Campos - SP, 12240-420, Brasil",-23.2547984,-45.9482561,+55 12 2136-9000,Mostrar horário de funcionamento da semana,unip.br,,"4,4",44,Psicólogo,Fechado · Abre seg. às 07:00,https://www.google.com/maps/place/Cl%C3%ADnica+de+Psicologia+UNIP+S%C3%A3o+Jos%C3%A9+dos+Campos/data=!4m7!3m6!1s0x94cc4a6e451cb3e5:0x3f183aae075615fa!8m2!3d-23.2547984!4d-45.9482561!16s%2Fg%2F11bbswwv80!19sChIJ5bMcRW5KzJQR-hVWB646GD8?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
5fd246a25112f38d,Clínica de Psicologia Viviana Madisson,"Av. Alfredo Ignácio Nogueira Penido, 255 - sala 910 - Jardim Aquarius, São José dos Campos - SP, 12246-000, Brasil",-23.21503,-45.9078759,+55 12 99228-3373,Fechado · Abre seg. às 07:00·Outros horários,vivianamadissonpsicologos.com.br,,"4,9",49,Psicólogo,,https://www.google.com/maps/place/Cl%C3%ADnica+de+Psicologia+Viviana+Madisson/data=!4m7!3m6!1s0x94cc4a75e7f65875:0x516d4a5b92aeddd5!8m2!3d-23.21503!4d-45.9078759!16s%2Fg%2F11g9syd244!19sChIJdVj253VKzJQR1d2ukltKbVE?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
d513e37082132bd3,Clínica Deluxxe,"Av. Cassiano Ricardo, 601 - Sala 2 - Jardim Aquarius, São José dos Campos - SP, 12246-870, Brasil",-23.219874,-45.910521,+55 12 99726-6020,Mostrar horário de funcionamento da semana,deluxxe.com.br,,"4,8",48,Clínica de cirurgia plástica,Fechado · Abre seg. às 09:00,https://www.google.com/maps/place/Cl%C3%ADnica+Deluxxe/data=!4m7!3m6!1s0x94cc357882a0b651:0xf8863d8cf82b5f31!8m2!3d-23.219874!4d-45.910521!16s%2Fg%2F11b7dt1qcs!19sChIJUbaggng1zJQRMV8r-Iw9hvg?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
8df90feb07b69c63,Clínica Dermatologia e Estética - Dr. Otávio Macedo & Associados,"Av. Nove de Julho, 975 - Vila Adyana, São José dos Campos - SP, 12243-000, Brasil",-23.2013438,-45.8959399,+55 12 98137-5161,Mostrar horário de funcionamento da semana,,,"5,0",50,Clínica de dermatologia,Fechado · Abre seg. às 09:00,https://www.google.com/maps/place/Cl%C3%ADnica+Dermatologia+e+Est%C3%A9tica+-+Dr.+Ot%C3%A1vio+Macedo+%26+Associados/data=!4m7!3m6!1s0x94cc4a71921e5e07:0x2c743a660a5f639c!8m2!3d-23.2013438!4d-45.8959399!16s%2Fg%2F1q6295rlq!19sChIJB14eknFKzJQRnGNfCmY6dCw?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
27f0b309d7ea7d88,Clínica Dermatológica Mayra Falcão,"Avenida: Andrômeda, N°693, 7° Andar - Sala 706, São José dos Campos - SP, 12230-000, Brasil",-23.2221547,-45.8884112,+55 12 3933-1001,Mostrar horário de funcionamento da semana,,,"4,9",49,Dermatologista,Fechado · Abre seg. às 08:30,https://www.google.com/maps/place/Cl%C3%ADnica+Dermatol%C3%B3gica+Mayra+Falc%C3%A3o/data=!4m7!3m6!1s0x94cc4b132d314e19:0x4468a1c65c3d8761!8m2!3d-23.2221547!4d-45.8884112!16s%2Fg%2F11jg78vr2n!19sChIJGU4xLRNLzJQRYYc9XMahaEQ?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
5c5192a2ee43ac5c,Clínica Dr Mário Sérgio Leone Carregosa,"Av. Mal. Floriano Peixoto, 347 - Sala 402 - Centro, São José dos Campos - SP, 12210-030, Brasil",-23.1877398,-45.8841649,+55 12 3922-5011,Mostrar horário de funcionamento da semana,drmariosergioleonecarregosa.com,,"3,8",38,Otorrinolaringologista,Fechado · Abre seg. às 09:00,https://www.google.com/maps/place/Cl%C3%ADnica+Dr+M%C3%A1rio+S%C3%A9rgio+Leone+Carregosa/data=!4m7!3m6!1s0x94cc4a0cb4f34edf:0x2c67cc3162b7c3e2!8m2!3d-23.1877398!4d-45.8841649!16s%2Fg%2F11g6mf7hsb!19sChIJ307ztAxKzJQR4sO3YjHMZyw?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
0c517f682b624585,Clínica Dra. Tarcila Taborda,"Av. Anchieta, 939 - Jardim Esplanada, São José dos Campos - SP, 12242-280, Brasil",-23.192996,-45.903096,+55 12 3207-2019,Mostrar horário de funcionamento da semana,clinicatarcilataborda.com.br,,"4,9",49,Clínica especializada,Fechado · Abre seg. às 07:00,https://www.google.com/maps/place/Cl%C3%ADnica+Dra.+Tarcila+Taborda/data=!4m7!3m6!1s0x94cc4a72b78d5249:0x4ea809a1089c7697!8m2!3d-23.192996!4d-45.903096!16s%2Fg%2F1tt0s78b!19sChIJSVKNt3JKzJQRl3acCKEJqE4?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
bd7cbebae32fa002,Clínica Estética Vanité,"Av. Barão do Rio Branco, 508 - Jardim Esplanada, São José dos Campos - SP, 12242-800, Brasil",-23.1960086,-45.9045842,+55 12 3922-4876,Fechado · Abre seg. às 08:00·Outros horários,vanite.med.br,,"4,7",47,Cirurgião plástico,,https://www.google.com/maps/place/Cl%C3%ADnica+Est%C3%A9tica+Vanit%C3%A9/data=!4m7!3m6!1s0x94cc35f589878707:0xcd6a8e93a72eb073!8m2!3d-23.1960086!4d-45.9045842!16s%2Fg%2F1tqnmrg5!19sChIJB4eHifU1zJQRc7Aup5OOas0?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
89a5f84cf30250a5,Clínica Fortes - Otorrinolaringologia e Cirurgia Plástica,"R. Eng. Prudente Meireles de Morais, 847 - Vila Adyana, São José dos Campos - SP, 12243-750, Brasil",-23.1984323,-45.8921834,+55 12 3922-4422,Mostrar horário de funcionamento da semana,,,"4,4",44,Centro médico,Fechado · Abre seg. às 08:00,https://www.google.com/maps/place/Cl%C3%ADnica+Fortes+-+Otorrinolaringologia+e+Cirurgia+Pl%C3%A1stica/data=!4m7!3m6!1s0x94cc4a6dcca1c847:0x1bcd2d814e4b4fdc!8m2!3d-23.1984323!4d-45.8921834!16s%2Fg%2F11bbrkqr7q!19sChIJR8ihzG1KzJQR3E9LToEtzRs?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
aa0796d091523f02,Clínica Inevora Cirurgia Plástica & Dermatologia São José dos Campos,"Av. Andrômeda, 227 - Jardim Satélite, São José dos Campos - SP, 12230-000, Brasil",-23.2171956,-45.890831,+55 12 3921-6577,Mostrar horário de funcionamento da semana,clinicainevora.com.br,,"4,8",48,Clínica de dermatologia,Fechado · Abre seg. às 08:00,https://www.google.com/maps/place/Cl%C3%ADnica+Inevora+Cirurgia+Pl%C3%A1stica+%26+Dermatologia+S%C3%A3o+Jos%C3%A9+dos+Campos/data=!4m7!3m6!1s0x94cc4a12f31dd461:0x5e38fc760217f02e!8m2!3d-23.2171956!4d-45.890831!16s%2Fg%2F1tg5d6jg!19sChIJYdQd8xJKzJQRLvAXAnb8OF4?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
159db52b3f1d515b,Clínica Inspire Psicologia,"Espaço Saúde Vale Sul Shopping - Av. Andrômeda, 227 - Loja 260 - Jardim Satélite, São José dos Campos - SP, 12230-000, Brasil",-23.2166974,-45.8921112,+55 12 98864-6501,Mostrar horário de funcionamento da semana,inspirepsicologia.com.br,,"4,6",46,Psicólogo,Fechado · Abre seg. às 08:00,https://www.google.com/maps/place/Cl%C3%ADnica+Inspire+Psicologia/data=!4m7!3m6!1s0x94cc4a8df27964ff:0x817f8afc2d5ded19!8m2!3d-23.2166974!4d-45.8921112!16s%2Fg%2F11cmmyt4bs!19sChIJ_2R58o1KzJQRGe1dLfyKf4E?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
472323c6f7a00358,Clínica Médica Consulta do Povo,"Pr. Cônego Lima, 32 - Centro, São José dos Campos - SP, 12210-080, Brasil",-23.1828329,-45.887082,+55 12 3904-9060,Mostrar horário de funcionamento da semana,consultadopovo.com.br,,"4,2",42,Consultório médico,Fechado · Abre seg. às 08:00,https://www.google.com/maps/place/Cl%C3%ADnica+M%C3%A9dica+Consulta+do+Povo/data=!4m7!3m6!1s0x94cc4a182df6848f:0xdfe5ec0af5a35b0!8m2!3d-23.1828329!4d-45.887082!16s%2Fg%2F11dfq4qm06!19sChIJj4T2LRhKzJQRsDVar8Be_g0?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
3e2e3a47def7707d,Clínica Opus - Consultas e Pronto Atendimento Otorrinolaringológico,"R. Fernão Dias, 340 - Jardim Esplanada, São José dos Campos - SP, 12242-580, Brasil",-23.1933804,-45.8980202,+55 12 98703-4312,Mostrar horário de funcionamento da semana,clinicaopus.com.br,,"4,4",44,Otorrinolaringologista,Fechado · Abre seg. às 08:00,https://www.google.com/maps/place/Cl%C3%ADnica+Opus+-+Consultas+e+Pronto+Atendimento+Otorrinolaringol%C3%B3gico/data=!4m7!3m6!1s0x94cc4a734b4bb0db:0x4883ead8425f3939!8m2!3d-23.1933804!4d-45.8980202!16s%2Fg%2F1q67f553l!19sChIJ27BLS3NKzJQROTlfQtjqg0g?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
c3b629105f560923,Clínica Pela Pele,"R. Leonardo Pinto da Cunha, 127 - Vila Higienopolis, São José dos Campos - SP, 12243-760, Brasil",-23.1966301,-45.8965644,+55 12 3933-1726,Mostrar horário de funcionamento da semana,,,"3,8",38,Médico,Fechado · Abre seg. às 08:00,https://www.google.com/maps/place/Cl%C3%ADnica+Pela+Pele/data=!4m7!3m6!1s0x94cc4a9305cae2d5:0x92a02c4eb0aeb639!8m2!3d-23.1966301!4d-45.8965644!16s%2Fg%2F11b73slt7r!19sChIJ1eLKBZNKzJQRObausE4soJI?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
a3a8bd3d7e1223b6,Clínica Prata,"Av. Andrômeda, 693 - Jardim Satélite, São José dos Campos - SP, 12230-000, Brasil",-23.2222824,-45.8884205,+55 12 3934-3262,Mostrar horário de funcionamento da semana,clinicapratasjc.net,,"4,7",47,Clínica oftalmológica,Fechado · Abre seg. às 09:00,https://www.google.com/maps/place/Cl%C3%ADnica+Prata/data=!4m7!3m6!1s0x94cc4a920d99ce51:0x5d8e78347978acc8!8m2!3d-23.2222824!4d-45.8884205!16s%2Fg%2F12hk2n_qr!19sChIJUc6ZDZJKzJQRyKx4eTR4jl0?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
e6f68a5942519296,Clínica Prime - Centro de Especialidades Médicas Avançadas,"R. Santo Agostinho, 167 - Vila Adyana, São José dos Campos - SP, 12243-800, Brasil",-23.1944955,-45.8939169,+55 12 3931-7238,Mostrar horário de funcionamento da semana,clinicaprime.my.canva.site,,"2,3",23,Médico,Fechado · Abre seg. às 07:00,https://www.google.com/maps/place/Cl%C3%ADnica+Prime+-+Centro+de+Especialidades+M%C3%A9dicas+Avan%C3%A7adas/data=!4m7!3m6!1s0x94cc4beed6c276ab:0xeaeb845cc1318abe!8m2!3d-23.1944955!4d-45.8939169!16s%2Fg%2F11qpbbb5tw!19sChIJq3bC1u5LzJQRvooxwVyE6-o?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
89f31e0c54b98e69,CLÍNICA SANTA INÊS,"R. Nassau, 39 - Vila Rubi, São José dos Campos - SP, 12245-591, Brasil",-23.2020702,-45.8922119,+55 12 3921-7282,Mostrar horário de funcionamento da semana,,,"3,7",37,Dermatologista,Fechado · Abre seg. às 08:00,https://www.google.com/maps/place/CL%C3%8DNICA+SANTA+IN%C3%8AS/data=!4m7!3m6!1s0x94cc4a6fab6c2317:0x1bb1023e93865e65!8m2!3d-23.2020702!4d-45.8922119!16s%2Fg%2F1hc42pcl4!19sChIJFyNsq29KzJQRZV6Gkz4CsRs?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
504afbcd63b8de16,Clínica Saúde Visual São Jose dos Campos,"Pça Afonso Pena, 289 - São José dos Campos, SP, 12210-090, Brasil",-23.1860998,-45.8870281,+55 12 98847-8437,Mostrar horário de funcionamento da semana,clinicasaudevisual.com.br,,"4,9",49,Optometrista,Fechado · Abre seg. às 09:00,https://www.google.com/maps/place/Cl%C3%ADnica+Sa%C3%BAde+Visual+S%C3%A3o+Jose+dos+Campos/data=!4m7!3m6!1s0x94cc4b4fa118cd75:0x5a95389c72290366!8m2!3d-23.1860998!4d-45.8870281!16s%2Fg%2F11l2qb7kq_!19sChIJdc0YoU9LzJQRZgMpcpw4lVo?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
f2d7599aa82498f4,Clínica Skinencé,"R. Euclídes Miragaia, 145 - Sala 914 - Centro, São José dos Campos - SP, 12245-820, Brasil",-23.1918166,-45.8909022,+55 12 98873-5019,Mostrar horário de funcionamento da semana,skinence.com.br,,"5,0",50,Médico,Fechado · Abre seg. às 07:00,https://www.google.com/maps/place/Cl%C3%ADnica+Skinenc%C3%A9/data=!4m7!3m6!1s0x94cc4b9fc59a2031:0x534c6096843640f2!8m2!3d-23.1918166!4d-45.8909022!16s%2Fg%2F11wnpbjwzk!19sChIJMSCaxZ9LzJQR8kA2hJZgTFM?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
d67d447367759820,Clínica Vesla,"Av. Cassiano Ricardo, 319 - salas 2101 e 2102 - Altos do Esplanada, São José dos Campos - SP, 12246-870, Brasil",-23.2141224,-45.9094083,+55 12 99639-8080,Mostrar horário de funcionamento da semana,clinicavesla.com,,"5,0",50,Consultório médico,Fechado · Abre seg. às 08:00,https://www.google.com/maps/place/Cl%C3%ADnica+Vesla/data=!4m7!3m6!1s0x94cc359b947d7e53:0x71e3138d6d3a0772!8m2!3d-23.2141224!4d-45.9094083!16s%2Fg%2F11y3v63789!19sChIJU359lJs1zJQRcgc6bY0T43E?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
14e4463424224f3f,Clínica Veterinária - Grupo Estimacão - Unidade Urbanova,"Av. Antônio Widmer, 679 - Urbanova, São José dos Campos - SP, 12244-873, Brasil",-23.2026175,-45.9551199,+55 12 3341-5501,Mostrar horário de funcionamento da semana,grupoestimacaosjc.com.br,,"4,9",49,Hospital Veterinário,Fechado · Abre seg. às 09:00,https://www.google.com/maps/place/Cl%C3%ADnica+Veterin%C3%A1ria+-+Grupo+Estimac%C3%A3o+-+Unidade+Urbanova/data=!4m7!3m6!1s0x94cc35a7a494dfc1:0x4b1c905bf4537da8!8m2!3d-23.2026175!4d-45.9551199!16s%2Fg%2F11y30zx1zc!19sChIJwd-UpKc1zJQRqH1T9FuQHEs?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
81c8def072ab59d5,CM DESP,"Av. José Pedro, 391 - Jardim Sao Vicente, São José dos Campos - SP, 12224-370, Brasil",-23.1710319,-45.8131341,+55 12 98160-1519,Mostrar horário de funcionamento da semana,cmdespachante.ondesp.com.br,,"5,0",50,Despachante,Fechado · Abre seg. às 09:00,https://www.google.com/maps/place/CM+DESP/data=!4m7!3m6!1s0x94cc4d9e6b1d9323:0x62322e75a8659805!8m2!3d-23.1710319!4d-45.8131341!16s%2Fg%2F11h_9y842g!19sChIJI5Mda55NzJQRBZhlqHUuMmI?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
eecb55da44304bb7,Co-necta Espaço de Coworking,"Praça Chuí, 35 - Vila Ema, São José dos Campos - SP, 12243-380, Brasil",-23.2073518,-45.8977675,+55 12 3307-7518,Mostrar horário de funcionamento da semana,co-necta.com,,"4,6",46,Espaço de coworking,Fechado · Abre seg. às 08:00,https://www.google.com/maps/place/Co-necta+Espa%C3%A7o+de+Coworking/data=!4m7!3m6!1s0x94cc4a7a6ac60369:0x936f82f364f33fdc!8m2!3d-23.2073518!4d-45.8977675!16s%2Fg%2F1pzs0ys0v!19sChIJaQPGanpKzJQR3D_zZPOCb5M?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
0289cc49ea16ff79,Coauto Express,"R. Inconfidência, 200 - Jardim Sao Dimas, São José dos Campos - SP, 12245-370, Brasil",-23.1964674,-45.8883326,+55 12 98135-1911,Mostrar horário de funcionamento da semana,coautoexpress.com,,"4,9",49,Pintura automotiva,Fechado · Abre seg. às 08:00,https://www.google.com/maps/place/Coauto+Express/data=!4m7!3m6!1s0x94cc4b1f04e4ee5f:0x4fc17e2e5bb9645c!8m2!3d-23.1964674!4d-45.8883326!16s%2Fg%2F11f6k4d8hf!19sChIJX-7kBB9LzJQRXGS5Wy5-wU8?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
5b973da12d071f28,COE | Oncologia e Doenças Autoimunes,"R. Euclides da Cunha, 263 - Vila Ema, São José dos Campos - SP, 12243-580, Brasil",-23.2061843,-45.8976135,+55 12 3923-2499,Mostrar horário de funcionamento da semana,coe.com.br,,"4,8",48,Gastroenterologista,Fechado · Abre seg. às 08:00,https://www.google.com/maps/place/COE+%7C+Oncologia+e+Doen%C3%A7as+Autoimunes/data=!4m7!3m6!1s0x94cc4a7a8f49121d:0x65091d0e4b8a647!8m2!3d-23.2061843!4d-45.8976135!16s%2Fg%2F11gd_z7lbq!19sChIJHRJJj3pKzJQRR6a45NCRUAY?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
4bc1adb76ef777d9,Colégio Ciclo Urbanova,"Av. João Paulo ||, 85 - Urbanova, São José dos Campos - SP, 12244-597, Brasil",-23.2035137,-45.9503717,+55 12 3949-0359,Mostrar horário de funcionamento da semana,colegiociclo.com.br,,,,Escola de educação geral,Fechado · Abre seg. às 07:00,https://www.google.com/maps/place/Col%C3%A9gio+Ciclo+Urbanova/data=!4m7!3m6!1s0x94cc3532525ffca5:0x2ef5c32db57fd7!8m2!3d-23.2035137!4d-45.9503717!16s%2Fg%2F11vs__j9v0!19sChIJpfxfUjI1zJQR13-1LcP1LgA?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
df3403e00f341703,Colégio Futura Geração,"R. Benedito Machado Figueiredo, 21 - Urbanova I, São José dos Campos - SP, 12244-030, Brasil",-23.1906202,-45.932615,+55 12 99719-9158,Mostrar horário de funcionamento da semana,colegiofuturageracao.com.br,,,,Escola de educação geral,Fechado · Abre seg. às 07:00,https://www.google.com/maps/place/Col%C3%A9gio+Futura+Gera%C3%A7%C3%A3o/data=!4m7!3m6!1s0x94cc35d81cb81777:0xfc8d59c072b3e684!8m2!3d-23.1906202!4d-45.932615!16s%2Fg%2F1yfjffw_x!19sChIJdxe4HNg1zJQRhOazcsBZjfw?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
9929d8e00d2f90e1,Colégio Mater Dei,"Avenida, Tv. Lineu de Moura, 1055 - Urbanova, São José dos Campos - SP, 12244-380, Brasil",-23.197639,-45.917271,+55 12 3878-5151,Mostrar horário de funcionamento da semana,colegiomaterdei.net,,,,Escola particular,Fechado · Abre seg. às 07:00,https://www.google.com/maps/place/Col%C3%A9gio+Mater+Dei/data=!4m7!3m6!1s0x94cc35e7a4bb3a1f:0xbad1e021ccee261b!8m2!3d-23.197639!4d-45.917271!16s%2Fg%2F1tjs618r!19sChIJHzq7pOc1zJQRGybuzCHg0bo?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
c8e56361317f467f,Colégio Solare,"Av. Possidônio José de Freitas, 1401 - Urbanova, São José dos Campos - SP, 12244-010, Brasil",-23.1969414,-45.9426935,+55 12 3949-1044,Mostrar horário de funcionamento da semana,colegiosolare.com.br,,,,Escola de educação geral,Fechado · Abre seg. às 07:00,https://www.google.com/maps/place/Col%C3%A9gio+Solare/data=!4m7!3m6!1s0x94cc342b3c0c7941:0x2c9e6fc71acec1a8!8m2!3d-23.1969414!4d-45.9426935!16s%2Fg%2F11dxcrpffn!19sChIJQXkMPCs0zJQRqMHOGsdvniw?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
812643a44993a691,Companhia da Bola SJC | Quadras Society,"Tv. Lineu de Moura, 528 - Urbanova, São José dos Campos - SP, 12244-381, Brasil",-23.1897607,-45.9199531,+55 12 98129-0005,Mostrar horário de funcionamento da semana,ciadabolasjc.com.br,,"4,3",43,Quadra de esportes,Fechado · Abre às 09:00,https://www.google.com/maps/place/Companhia+da+Bola+SJC+%7C+Quadras+Society/data=!4m7!3m6!1s0x94cc35e131c4d955:0xd9106a2efdfec2fd!8m2!3d-23.1897607!4d-45.9199531!16s%2Fg%2F11f045hslv!19sChIJVdnEMeE1zJQR_cL-_S5qENk?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
af25d8b056bb1ed9,Conceito Mobile Móveis e Sofá,"Av. Andrômeda, 1510 - Jardim Satélite, São José dos Campos - SP, 12230-001, Brasil",-23.2262164,-45.885435,+55 12 3199-0854,Mostrar horário de funcionamento da semana,conceitomobile.com.br,,"4,9",49,Loja de móveis,Fechado · Abre seg. às 08:00,https://www.google.com/maps/place/Conceito+Mobile+M%C3%B3veis+e+Sof%C3%A1/data=!4m7!3m6!1s0x94cc4a6a2077e659:0xd2ec515d6eb8b9cd!8m2!3d-23.2262164!4d-45.885435!16s%2Fg%2F11b5wls8x1!19sChIJWeZ3IGpKzJQRzbm4bl1R7NI?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
65e809479a48e86f,Condomínio Alphaville 2 São José dos Campos,"R. Cabriúva, 200 - Urbanova, São José dos Campos - SP, 12244-047, Brasil",-23.1854151,-45.9431898,+55 12 3912-5220,Mostrar horário de funcionamento da semana,,,"4,6",46,Complexo de condomínio,Aberto 24 horas,https://www.google.com/maps/place/Condom%C3%ADnio+Alphaville+2+S%C3%A3o+Jos%C3%A9+dos+Campos/data=!4m7!3m6!1s0x94cc3687944caf89:0xb4556aaa5d743a12!8m2!3d-23.1854151!4d-45.9431898!16s%2Fg%2F11c3tr8kql!19sChIJia9MlIc2zJQREjp0XapqVbQ?authuser=0&hl=pt-BR&rclk=1,,google_maps_scraper
